track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,release_month,release_day
So Sophisticated,Rick Ross,1,So Sophisticated,2012-01-01,0.688,0.872,2,-4.651,1,0.282,0.029,0.0,0.571,0.562,76.983,249440,2012,1,1
Lose Control,Tiësto,1,Together,2019-04-05,0.748,0.967,1,-3.592,1,0.427,0.0357,0.528,0.634,0.282,129.984,145310,2019,4,5
Born To Rage - USA Version,Dada Life,1,Born To Rage,2013-01-01,0.586,0.867,0,-5.118,0,0.0829,0.000704,0.396,0.16,0.219,127.983,209883,2013,1,1
Cities In Dust - Single Version,Siouxsie and the Banshees,1,The Best Of Siouxsie And The Banshees (Limited Edition),2002-01-01,0.543,0.909,10,-9.366,0,0.106,0.0461,0.0,0.334,0.336,120.069,243800,2002,1,1
Blood,In This Moment,1,Blood,2012-08-13,0.534,0.95,9,-2.712,0,0.161,0.012,1.91e-06,0.413,0.527,140.071,207587,2012,8,13
Whore,In This Moment,1,Blood,2012-08-13,0.604,0.883,11,-3.821,0,0.047,0.0254,0.0,0.0813,0.544,90.001,245533,2012,8,13
I Found Love,Yarah Bravo,1,Love Is The Movement,2014-04-30,0.89,0.409,5,-8.312,0,0.462,0.104,0.0,0.729,0.496,92.98,262680,2014,4,30
Woman,John Lennon,1,Double Fantasy,1980-11-17,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,1980,11,17
Live Your Life - Radio Edit,Headhunterz,1,Live Your Life,2015-06-08,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,180923,2015,6,8
House Of The Rising Sun,Five Finger Death Punch,1,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),2013-01-01,0.468,0.962,4,-2.867,0,0.0904,0.00169,0.00476,0.11,0.245,77.0,247400,2013,1,1
Travelin' Man,Albert King,1,Stax Classics,2017-05-19,0.671,0.758,7,-6.999,1,0.126,0.206,0.00754,0.0408,0.868,102.17,173373,2017,5,19
Secret Agent,Tony Allen,1,Secret Agent,2009-06-08,0.721,0.604,10,-10.224,1,0.0302,0.28,0.216,0.225,0.95,119.98,320493,2009,6,8
Little Lover,Nick Broadhurst,1,Little Lover,2015-11-12,0.552,0.279,4,-8.254,0,0.0417,0.697,0.000515,0.0985,0.19,91.892,239795,2015,11,12
santorini,David Chief,1,Sands EP,2017-05-07,0.814,0.217,2,-15.636,0,0.086,0.785,0.908,0.1,0.722,82.965,68000,2017,5,7
Reckless,Healy,1,Subluxe,2017-06-09,0.846,0.366,2,-8.415,1,0.417,0.509,2.76e-05,0.236,0.421,81.179,237157,2017,6,9
Shaclackclack the Puppet,Jordan Rakei,1,Groove Curse,2014-08-15,0.818,0.172,10,-11.112,0,0.346,0.14,0.00183,0.0952,0.422,148.153,176669,2014,8,15
Swagga Like Us - T.I. and Jay-Z feat. Kanye West and Lil' Wayne,T.I.,1,Paper Trail,2008-09-08,0.58,0.817,4,-5.009,1,0.214,0.00163,0.0,0.118,0.238,89.008,327667,2008,9,8
Number One,John Legend,1,Get Lifted,2004-02-20,0.687,0.843,2,-5.65,0,0.204,0.0105,0.0,0.0957,0.77,87.911,198000,2004,2,20
Why You Treat Me So Bad,Club Nouveau,1,Club Nouveau's Greatest Hits,2003-09-30,0.686,0.505,7,-12.918,1,0.124,0.176,0.0,0.154,0.582,98.767,327640,2003,9,30
Best Days,Fuzo,1,Best Days,2020-01-17,0.773,0.92,8,-2.213,0,0.141,0.143,0.868,0.205,0.219,125.996,187619,2020,1,17
Gravity,Timeflies,1,Gravity,2016-11-11,0.68,0.666,10,-5.698,1,0.0441,0.0217,0.0,0.125,0.501,74.0,214787,2016,11,11
Arrivals,Moo Latte,1,Departures & Arrivals,2019-05-22,0.467,0.262,6,-15.547,1,0.0824,0.664,0.879,0.0659,0.202,70.028,160000,2019,5,22
Is This How the End Comes,Jaw,1,Lovely Mood House (Deep & Soulful Beach House Vibes),2011-09-24,0.777,0.708,10,-13.31,1,0.0595,0.0478,0.883,0.0639,0.804,127.989,456725,2011,9,24
Sometimes,Erykah Badu,1,Baduizm - Special Edition,1997-02-11,0.778,0.469,10,-12.954,0,0.138,0.147,0.293,0.0868,0.557,90.062,250125,1997,2,11
American Psycho II,D12,1,D-12 World,2004-01-01,0.646,0.83,6,-4.456,0,0.32,0.403,0.0,0.138,0.71,93.364,224240,2004,1,1
2 Of Amerikaz Most Wanted - (Explicit),2Pac,1,The Best of 2Pac - Pt. 1: Thug,2007-12-04,0.71,0.905,1,-2.578,1,0.324,0.0391,0.00093,0.0562,0.817,198.5,246147,2007,12,4
Bien Loco,Nova,1,Bien Loco,2009-06-26,0.721,0.82,10,-4.568,1,0.344,0.41,0.0,0.111,0.751,169.951,217836,2009,6,26
Shaka Zulu,Yung Felix,1,Shaka Zulu,2017-07-28,0.93,0.754,6,-4.738,0,0.0596,0.0811,0.435,0.0619,0.604,125.015,155553,2017,7,28
Junk - Remastered 2011,Paul McCartney,1,McCartney (Special Edition),1970-04-17,0.712,0.0862,9,-17.696,1,0.0325,0.814,0.000259,0.191,0.315,90.666,115293,1970,4,17
My Generation - Shel Talmy Stereo Version,The Who,1,My Generation (Deluxe Edition),1965-12-03,0.444,0.896,0,-5.704,0,0.0523,0.00875,4.55e-05,0.294,0.804,94.991,201800,1965,12,3
So Fly,Moksi,1,So Fly,2019-06-28,0.875,0.931,9,-5.26,0,0.092,0.00164,0.000585,0.0757,0.681,128.012,180180,2019,6,28
Long Tall Sally (The Thing),Little Richard,1,Here's Little Richard [Remastered & Expanded],1957-03-15,0.474,0.598,5,-5.023,1,0.0973,0.768,0.0,0.0841,0.917,184.484,131853,1957,3,15
Takin' Care Of Business,Bachman-Turner Overdrive,1,Bachman-Turner Overdrive II,1973-01-01,0.728,0.708,10,-14.01,1,0.0532,0.0518,2.34e-06,0.147,0.964,129.988,289893,1973,1,1
Grammys,Drake,1,Views,2016-05-06,0.711,0.44,1,-9.509,1,0.471,0.00175,2.73e-06,0.0798,0.121,145.116,220427,2016,5,6
Learn to Fly (feat. Jordan Rakei),FKJ,1,Take Off - EP,2014-07-21,0.645,0.622,5,-8.215,0,0.0456,0.182,0.753,0.0769,0.377,87.036,268171,2014,7,21
There Is,Box Car Racer,1,Box Car Racer,2002-01-01,0.623,0.853,4,-5.356,1,0.0472,0.141,0.0,0.143,0.783,106.099,196600,2002,1,1
Get Your Roll On,Big Tymers,1,10 Years Of Bling Vol. 1,2007-01-01,0.849,0.812,7,-5.005,1,0.111,0.0111,0.0017,0.109,0.454,88.93,245200,2007,1,1
I Bet My Life - Live From Spotify London,Imagine Dragons,1,Imagine Dragons (Spotify Sessions),2015-04-20,0.496,0.545,7,-7.835,1,0.0444,0.534,5e-05,0.693,0.356,117.266,228341,2015,4,20
Atomz,Trinix,1,Own,2015-10-19,0.775,0.576,5,-7.124,0,0.199,0.167,0.141,0.0953,0.298,92.05,183028,2015,10,19
Salton Sea,Josh Rouse,1,Love in the Modern Age,2018-04-13,0.694,0.797,11,-6.519,0,0.0331,0.0168,0.0506,0.147,0.786,145.939,238800,2018,4,13
Liquor Locker,Vic Mensa,1,There's Alot Going On,2016-06-03,0.559,0.437,6,-7.086,0,0.149,0.0542,0.0,0.0551,0.485,79.806,258120,2016,6,3
Vato,Snoop Dogg,1,Tha Blue Carpet Treatment,2006-01-01,0.484,0.711,1,-4.584,1,0.239,0.142,0.0,0.378,0.46,90.961,284653,2006,1,1
The Christmas Song,Nat King Cole,1,"Rockin Around the Christmas Tree: 30 Essential Golden Oldies Christmas Songs Including White Christmas, Silver Bells, Jingle Bell Rock, Rudolph & More!",2013-11-01,0.6,0.0658,1,-15.907,1,0.0455,0.989,0.151,0.109,0.187,46.169,191267,2013,11,1
I Need Your Love,Tanaë,1,I Need Your Love,2017-10-13,0.618,0.734,6,-5.224,0,0.0377,0.173,1.17e-05,0.661,0.555,96.977,220000,2017,10,13
Find You,Dastic,1,Find You,2019-07-12,0.73,0.811,5,-4.51,0,0.108,0.0232,0.000796,0.0997,0.163,127.997,172500,2019,7,12
Angels,A$AP Rocky,1,LONG.LIVE.A$AP (Deluxe Version),2013-01-11,0.781,0.754,0,-3.61,0,0.0894,0.36,0.0,0.0867,0.519,120.521,227080,2013,1,11
Every Night - Remastered 2011,Paul McCartney,1,McCartney (Special Edition),1970-04-17,0.605,0.404,4,-12.366,1,0.0256,0.588,0.00143,0.104,0.867,94.285,153413,1970,4,17
Oh My Darling Don't Cry,Run The Jewels,1,Run the Jewels 2,2014-10-24,0.525,0.589,1,-7.125,1,0.296,0.0172,4.35e-06,0.485,0.323,104.608,204840,2014,10,24
Try Me,T.K. Soul,1,Undisputed the album(his latest),2007-01-01,0.654,0.607,7,-4.64,0,0.0283,0.109,0.0,0.177,0.698,83.975,305987,2007,1,1
Only the Young,Journey,1,Greatest Hits 1 & 2,1978-03-08,0.334,0.839,7,-6.2,1,0.04,0.0127,0.0,0.311,0.504,72.479,245960,1978,3,8
Wonder (feat. The Kite String Tangle),Adventure Club,1,Calling All Heroes - EP,2013-10-22,0.655,0.809,7,-3.678,0,0.0334,0.0426,0.000505,0.286,0.272,123.0,291225,2013,10,22
Digital Dash,Drake,1,What A Time To Be Alive,2015-09-20,0.889,0.543,2,-7.666,1,0.128,0.00311,6.85e-06,0.234,0.314,140.029,231231,2015,9,20
Numb,Max Jury,1,Max Jury,2016-06-03,0.669,0.487,7,-6.317,1,0.0323,0.114,0.00739,0.268,0.186,116.987,250414,2016,6,3
Summer Of '69,Bryan Adams,1,Anthology (set - UK),2005-01-01,0.505,0.876,2,-4.867,1,0.0415,0.0148,0.0,0.118,0.718,138.862,215907,2005,1,1
Fireflies,Bassjackers,1,Fireflies,2016-08-19,0.644,0.819,4,-3.505,0,0.0479,0.0165,0.0028,0.126,0.383,128.129,184697,2016,8,19
The Addict,Bo Saris,1,Gold,2014-01-01,0.544,0.515,9,-6.994,1,0.0319,0.254,0.000551,0.144,0.55,144.057,224973,2014,1,1
Serendipia - Original Mix,Raffa Vergara,1,The Trumpeteer,2018-05-07,0.705,0.705,1,-9.715,0,0.045,0.00498,0.926,0.127,0.212,123.986,402581,2018,5,7
Flashlight - Original Mix,R3HAB,1,Flashlight,2014-03-24,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.011,232500,2014,3,24
When You're Out,Kauf,1,As Much Again,2013-07-29,0.611,0.758,6,-6.431,0,0.0379,0.00207,0.0411,0.129,0.445,100.998,310685,2013,7,29
Ignite - 2016 League Of Legends World Championship,Zedd,1,Ignite (2016 League Of Legends World Championship),2016-09-23,0.716,0.752,5,-4.469,0,0.034,0.0705,2.89e-05,0.0789,0.368,127.974,195467,2016,9,23
Bluebird - Remastered 2010,Paul McCartney,1,Band On The Run (Standard),1973-12-05,0.765,0.395,5,-10.75,0,0.0279,0.0774,0.00223,0.103,0.706,88.149,203160,1973,12,5
Los Bandoleros (feat. Tego Calderon),Don Omar,1,Los Bandoleros,2015-07-31,0.592,0.878,5,-4.813,0,0.381,0.41,0.0,0.322,0.77,85.636,304014,2015,7,31
"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",The Plug,1,"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",2018-11-16,0.856,0.621,6,-8.71,1,0.0499,0.162,0.0,0.116,0.635,126.983,226983,2018,11,16
Echo - Original Mix,Blasterjaxx,1,Echo,2014-04-21,0.746,0.698,2,-6.962,0,0.0424,0.078,0.881,0.148,0.234,127.977,335630,2014,4,21
Why You Always Hatin?,YG,1,Still Brazy (Deluxe),2016-06-17,0.927,0.362,0,-9.329,0,0.591,0.0442,0.0,0.139,0.389,93.008,196587,2016,6,17
My Bad Alice,Jenova Collective,1,My Bad Alice,2017-09-15,0.601,0.974,6,-5.432,0,0.435,0.0338,4.76e-06,0.156,0.57,130.032,283739,2017,9,15
Kill Jill,Big Boi,1,Kill Jill,2017-09-05,0.771,0.527,7,-6.798,0,0.232,0.205,0.0,0.0978,0.113,139.934,266857,2017,9,5
Lighthouse - Radio Edit,Nicky Romero,1,Lighthouse,2015-06-22,0.604,0.699,11,-5.805,1,0.0624,0.0208,0.0,0.341,0.367,128.056,186562,2015,6,22
Yeen Hard,T-Rock,1,The Myth of Reality: Tenth Anniversary Edition,2012-10-30,0.677,0.582,7,-8.628,1,0.151,0.00893,0.0,0.0861,0.513,170.026,272048,2012,10,30
All I Have,Jennifer Lopez,1,This Is Me...Then,2002-11-20,0.701,0.669,1,-5.265,1,0.107,0.271,0.0,0.158,0.446,83.066,254467,2002,11,20
Superhero - Original Mix,Kormac,1,Superhero,2012-06-18,0.878,0.814,0,-8.858,0,0.0623,0.0195,0.468,0.0515,0.844,123.026,327838,2012,6,18
WILD,Troye Sivan,1,WILD,2015-09-04,0.58,0.725,3,-5.278,1,0.053,0.0261,0.0,0.307,0.368,90.054,227872,2015,9,4
riding on,Akane Hatanaka,1,riding on,2019-08-24,0.617,0.624,11,-6.479,0,0.0358,0.81,0.00916,0.0792,0.761,103.988,208846,2019,8,24
Higher,Rihanna,1,ANTI,2016-01-28,0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-06,0.119,0.392,153.199,120627,2016,1,28
Sing It Back,Swing Republic,1,Mo' Electro Swing Republic - Let's Misbehave,2015-01-26,0.732,0.586,3,-7.934,0,0.0981,0.72,0.0,0.337,0.9,120.927,211901,2015,1,26
Heartbeat (feat. Collin McLoughlin),Vicetone,1,Monstercat 012 - Aftermath,2013-03-11,0.72,0.77,11,-4.069,0,0.0762,0.035,1.88e-06,0.46,0.217,127.996,393750,2013,3,11
Monster Lead Me Home,Sara Hartman,1,Monster Lead Me Home,2015-11-13,0.595,0.824,0,-6.692,1,0.04,0.208,0.00094,0.106,0.563,164.066,237395,2015,11,13
Payback,Dimitri Vangelis & Wyman,1,Payback,2014-04-21,0.632,0.83,7,-5.193,0,0.063,0.0485,0.079,0.566,0.319,128.013,349507,2014,4,21
Come On To Me (feat. Sean Paul),Major Lazer,1,Free The Universe Deluxe,2013-03-15,0.666,0.914,2,-4.397,1,0.0477,0.0105,1.83e-05,0.0914,0.365,110.003,213818,2013,3,15
Certainly - Flipped It,Erykah Badu,1,Baduizm,1997-02-11,0.754,0.361,10,-8.634,0,0.0493,0.0134,0.326,0.124,0.455,78.093,326040,1997,2,11
Walk Away,Franz Ferdinand,1,You Could Have It So Much Better,2005-10-03,0.587,0.834,2,-4.514,1,0.0348,0.141,1.2e-06,0.194,0.539,124.103,216333,2005,10,3
Sunday Morning,The Bolshoi,1,Friends,1986-02-25,0.602,0.89,9,-8.047,0,0.0429,0.234,0.00384,0.0453,0.479,148.819,393667,1986,2,25
Rhythm Is Gonna Get You,Gloria Estefan,1,Let It Loose/Cuts Both Ways/Into The Light (3 Pak),1987-07-16,0.777,0.745,4,-12.793,0,0.0396,0.236,0.0412,0.232,0.861,124.961,237267,1987,7,16
Swag I Skogen,De Vet Du,1,Swag I Skogen,2014-01-01,0.792,0.561,2,-7.0,1,0.402,0.0465,0.0,0.354,0.392,82.007,168400,2014,1,1
(Just Like) Starting Over,John Lennon,1,Double Fantasy,1980-11-17,0.701,0.79,9,-6.16,1,0.0725,0.301,6.06e-05,0.179,0.421,99.104,236547,1980,11,17
Pan y Mantequilla,Efecto Pasillo,1,El Misterioso Caso de Efecto Pasillo,2013-11-05,0.69,0.812,10,-5.219,1,0.0418,0.0355,0.0,0.0871,0.899,100.016,200907,2013,11,5
Going Back To Cali,The Notorious B.I.G.,1,Life After Death (Deluxe Version),1997-03-04,0.876,0.552,9,-8.15,1,0.391,0.177,0.0,0.0477,0.569,99.152,307427,1997,3,4
Easy Livin',Uriah Heep,1,"The Best of Uriah Heep, Pt. 1",1996-05-13,0.247,0.8,9,-10.173,0,0.0986,4.83e-05,0.0535,0.074,0.516,160.326,154973,1996,5,13
Buried Alive,Logic,1,Under Pressure (Deluxe),2014-10-21,0.759,0.826,3,-6.627,0,0.0613,0.0977,2.07e-05,0.275,0.545,139.943,337747,2014,10,21
808pm At The Beach,Fred Falke,1,Music For My Friends EP,2010-02-24,0.688,0.87,1,-9.543,1,0.066,0.093,0.831,0.373,0.357,125.987,390200,2010,2,24
Turista del Amor,Jotdog,1,Turista del Amor,2012-01-17,0.654,0.9,4,-3.36,0,0.0522,0.238,2.11e-05,0.0995,0.563,115.994,241000,2012,1,17
Merry Christmas All,The Salsoul Orchestra,1,Salsoul Christmas Jollies (Deluxe),2013-11-11,0.641,0.56,1,-9.881,1,0.0434,0.11,0.0,0.213,0.662,118.939,197507,2013,11,11
Feel Right,Mark Ronson,1,Feel Right,2014-11-23,0.839,0.86,11,-3.669,0,0.064,0.0895,0.000172,0.0282,0.883,110.123,222560,2014,11,23
PARANOIA,Jonna Fraser,1,LION,2018-11-02,0.779,0.471,1,-8.735,0,0.115,0.237,0.0722,0.102,0.349,94.985,177994,2018,11,2
Complexion (A Zulu Love),Kendrick Lamar,1,To Pimp A Butterfly,2015-03-16,0.665,0.558,2,-7.863,0,0.303,0.566,4.57e-06,0.219,0.37,89.953,263360,2015,3,16
Care (Ft. Madi),R3HAB,1,Care,2016-04-29,0.549,0.832,0,-3.424,0,0.0964,0.162,0.0,0.117,0.19,168.025,189107,2016,4,29
Always Gonna Say Sorry,Joakim Molitor,1,Always Gonna Say Sorry (feat. Maia Wright),2017-05-26,0.531,0.63,2,-5.677,1,0.0433,0.216,0.0,0.054,0.328,77.353,193742,2017,5,26
Criticize - Single Edit,Alexander O'Neal,1,Greatest,2012-12-17,0.71,0.811,11,-10.163,0,0.0329,0.187,0.00271,0.267,0.653,115.354,244347,2012,12,17
Dear Boy - Avicii By Avicii,Avicii,1,True: Avicii By Avicii,2014-01-01,0.638,0.699,8,-4.277,0,0.0567,0.0335,0.00627,0.0908,0.575,114.974,331093,2014,1,1
Maldito Alcohol,Pitbull,1,I Am Armando (Armando Reloaded),2012-07-30,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,201320,2012,7,30
Do It,Tuxedo,1,Do It,2014-11-17,0.818,0.858,1,-4.219,0,0.0398,0.0642,0.256,0.256,0.753,119.605,258503,2014,11,17
Beam Me Up (Kill Mode) (Radio Edit),CAZZETTE,1,Eject pt. I,2012-11-11,0.568,0.878,0,-3.156,1,0.0447,0.00838,3.3e-06,0.0896,0.28,125.967,203810,2012,11,11
We Like To Party,Showtek,1,We Like To Party,2014-01-13,0.587,0.905,11,-4.655,0,0.0419,0.000211,0.942,0.104,0.187,127.982,280990,2014,1,13
¿ Was hast du gedacht ?,Gzuz,1,¿ Was hast du gedacht ?,2018-02-09,0.673,0.657,2,-4.45,1,0.374,0.239,0.0,0.107,0.271,156.925,184239,2018,2,9
Generation Of Love,Masterboy,1,Generation Of Love,1995-01-01,0.655,0.884,6,-6.515,0,0.0602,0.0102,0.0,0.259,0.772,140.008,219240,1995,1,1
Things Cannot Remain As They Are,Alma Madre,1,Set the Uprising,2019-08-18,0.301,0.758,8,-7.704,1,0.0446,0.000802,0.0115,0.683,0.407,129.981,318444,2019,8,18
Free My People,Joni Haastrup,1,"Soul Jazz Records Presents Nigeria Soul Fever: Afro Funk, Disco And Boogie: West African Disco Mayhem!",1978-06-07,0.601,0.711,0,-10.698,1,0.106,0.136,0.00187,0.249,0.929,119.385,292680,1978,6,7
EVERYDAY ANYONE,N O M I N A L,1,EVERYDAY ANYONE,2019-01-15,0.838,0.48,8,-12.537,1,0.136,0.566,0.929,0.176,0.208,114.99,230609,2019,1,15
Save Me - Radio Edit,Timo Odv,1,Save Me (Radio Edit),2015-02-20,0.733,0.696,10,-7.327,0,0.0374,0.318,7.47e-05,0.0988,0.327,121.978,213443,2015,2,20
Dark Horse,The Beef Seeds,1,Rhythm and Moos,2014-05-01,0.777,0.799,10,-3.998,0,0.0438,0.725,0.0,0.111,0.898,120.001,262001,2014,5,1
Come Back,Green Tea,1,Have A Cup Of Green Tea Dosage I: Shades Of Green,2006-01-09,0.599,0.618,3,-8.98,0,0.12,0.589,1.06e-05,0.131,0.767,88.015,214413,2006,1,9
Fuck With Myself,BANKS,1,The Altar,2016-09-30,0.847,0.373,8,-11.137,1,0.0476,0.0373,0.0228,0.0874,0.145,102.0,175440,2016,9,30
Paris - Lost Frequencies Radio Edit,Antoine Malye,1,"Armada Sunset, Vol. 2 (Unmixed)",2014-11-21,0.735,0.59,6,-9.238,1,0.0541,0.315,0.252,0.0804,0.129,100.036,234826,2014,11,21
"Motley Crue/Girls, Girls, Girls",Various Artists,1,"Girls, Girls, Girls",1987-11-27,0.601,0.927,7,-4.892,1,0.0704,0.0346,5.52e-05,0.376,0.542,140.1,270533,1987,11,27
Lo Malo,Sech,1,Lo Malo,2018-07-27,0.505,0.516,4,-6.807,0,0.183,0.209,4.52e-05,0.298,0.64,91.918,188205,2018,7,27
Jolene,Rhonda Vincent,1,Back Home Again,2000-01-01,0.606,0.676,0,-5.129,1,0.0296,0.596,1.8e-05,0.151,0.82,116.241,194000,2000,1,1
No Diggity,The Cleverlys,1,Cash Crop,2016-08-12,0.741,0.657,1,-5.564,0,0.054,0.639,0.0,0.104,0.778,90.954,351419,2016,8,12
Sacrifices,Drake,1,More Life,2017-03-18,0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,307593,2017,3,18
Moment Divine,Green Tea,1,Dosage III: The Time to B.E.,2012-05-08,0.596,0.648,2,-4.795,1,0.244,0.678,0.0,0.125,0.489,82.913,197600,2012,5,8
Never Be the Blame,Green Tea,1,Dosage III: The Time to B.E.,2012-05-08,0.497,0.637,1,-5.131,1,0.111,0.105,0.0,0.376,0.606,87.414,213160,2012,5,8
Best Friend,50 Cent,1,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,2005-01-01,0.549,0.636,10,-3.923,0,0.376,0.395,0.0,0.0974,0.661,182.363,251547,2005,1,1
Phenomenal,Eminem,1,Southpaw (Music From And Inspired By The Motion Picture),2015-07-24,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546,2015,7,24
Clocks (Bigroom Mix),Pat Farrell,1,Clocks,2009-03-02,0.766,0.86,8,-6.497,1,0.0833,0.000339,0.873,0.0499,0.644,127.019,370394,2009,3,2
I'll Still Kill,50 Cent,1,Curtis,2007-01-01,0.666,0.715,2,-5.276,0,0.261,0.111,9.69e-06,0.23,0.725,88.046,223507,2007,1,1
Islands in the Stream,Love Canon,1,Cover Story,2018-07-13,0.642,0.698,7,-6.907,1,0.0256,0.616,0.0,0.187,0.628,111.96,244000,2018,7,13
lift me from the ground,San Holo,1,worthy / lift me from the ground,2018-08-03,0.571,0.688,11,-4.943,0,0.0401,0.523,5.48e-05,0.148,0.346,155.157,260903,2018,8,3
Atom,Madison Mars,1,Atom,2017-09-01,0.694,0.912,9,-3.1,0,0.173,0.0225,0.00341,0.267,0.31,125.992,190000,2017,9,1
Bleed American,Jimmy Eat World,1,Bleed American (Deluxe Edition),2001-03-01,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,185120,2001,3,1
Giveme more - Original Mix,J. Nandez,1,Give me more,2014-10-06,0.803,0.738,6,-10.136,0,0.0547,4.13e-05,0.911,0.0514,0.343,123.029,444878,2014,10,6
Taste & See,Cynthia Jones,1,Gotta Soul,2008-04-29,0.508,0.276,9,-13.384,0,0.0297,0.567,0.0,0.0786,0.437,93.489,247320,2008,4,29
Pa'que La Pases Bien,Arcangel,1,"Luny Tunes Presents, Calle 434",2009-03-12,0.862,0.762,4,-5.715,1,0.196,0.0071,0.000587,0.307,0.528,110.0,210640,2009,3,12
Out Of Control,Hoobastank,1,The Reason,2004-04-27,0.442,0.967,4,-4.334,0,0.124,0.00124,0.0,0.346,0.538,157.893,162107,2004,4,27
The Drums,Santos Suarez,1,Moganga Presents - Best of 2013,2013-12-30,0.846,0.929,8,-4.38,1,0.0647,0.00031,0.89,0.0579,0.393,127.999,352505,2013,12,30
No Te Pido Flores,Fanny Lu,1,Lagrimas Calidas (International Version),2006-06-18,0.731,0.881,1,-3.619,1,0.0624,0.398,0.0,0.0965,0.878,103.958,241500,2006,6,18
Una Vaina Loca,Fuego,1,Una Vaina Loca,2011-11-02,0.794,0.882,1,-5.589,1,0.0361,0.114,7.98e-05,0.062,0.642,117.009,188213,2011,11,2
Breathin,2Pac,1,Until The End Of Time,2001-03-27,0.868,0.718,1,-5.453,0,0.288,0.0162,0.0,0.21,0.598,83.015,244827,2001,3,27
Outta Your Mind,Lil Jon,1,Outta Your Mind,2010-01-01,0.88,0.986,10,-1.588,0,0.276,0.233,0.0,0.0553,0.655,99.965,252640,2010,1,1
Sing For The Moment,Eminem,1,Curtain Call: The Hits,2005-12-06,0.677,0.812,5,-4.235,0,0.13,0.0018,1.93e-06,0.0741,0.166,163.851,340267,2005,12,6
Rudolph The Red-Nosed Reindeer - Stereo,The Supremes,1,Merry Christmas (Expanded Edition),2015-01-01,0.367,0.501,0,-8.324,1,0.0734,0.553,0.0,0.0797,0.395,121.156,163533,2015,1,1
Fvck Luv,Duki,1,Fvck Luv,2018-06-01,0.716,0.74,4,-6.851,0,0.0757,0.59,0.000145,0.15,0.453,157.094,181959,2018,6,1
Terrified,Childish Gambino,1,"""Awaken, My Love!""",2016-12-02,0.473,0.409,0,-10.998,0,0.0544,0.416,0.566,0.099,0.103,139.891,255467,2016,12,2
You Might Need Somebody,Shola Ama,1,Mum,2013-02-18,0.675,0.635,6,-4.154,1,0.0293,0.16,0.00463,0.38,0.63,82.527,292627,2013,2,18
Window Shopper,50 Cent,1,Best Of 50 Cent,2017-03-31,0.534,0.63,5,-7.048,0,0.191,0.0915,0.0,0.489,0.484,174.199,190293,2017,3,31
Palmer's Arcade,Mitch Murder,1,Current Events,2011-10-28,0.747,0.544,0,-14.436,1,0.0447,0.127,0.601,0.11,0.347,89.999,337457,2011,10,28
Drive-by Stalking,Nightstop,1,Drive-by Stalking,2013-11-09,0.246,0.873,7,-4.78,0,0.0419,0.000528,0.95,0.154,0.157,124.016,320000,2013,11,9
Que Bien Te Ves,Rauw Alejandro,1,Que Bien Te Ves,2018-12-26,0.841,0.687,0,-5.015,1,0.0489,0.159,4.3e-05,0.101,0.501,129.943,225034,2018,12,26
Tremor - Radio Edit,Dimitri Vegas & Like Mike,1,Tremor (Sensation 2014 Anthem),2014-05-05,0.615,0.919,11,-4.999,1,0.0367,0.00201,0.687,0.196,0.225,127.991,193140,2014,5,5
6 Man,Drake,1,If You're Reading This It's Too Late,2015-02-12,0.812,0.535,4,-9.306,1,0.449,0.217,0.0,0.114,0.321,78.974,167653,2015,2,12
Lovesick,BANKS,1,The Altar,2016-09-30,0.485,0.463,7,-11.059,0,0.0524,0.549,0.00106,0.116,0.383,98.047,200733,2016,9,30
Coco Pt. 2 (feat. Jeezy & O.T. Genasis),Meek Mill,1,Dream Chaser 4,2015-06-15,0.849,0.587,8,-7.062,1,0.304,0.046,0.0,0.166,0.205,120.131,247494,2015,6,15
Get It On The Floor,DMX,1,The Best Of DMX,2010-01-01,0.795,0.789,1,-4.661,1,0.117,0.156,2.8e-06,0.0793,0.597,94.218,263707,2010,1,1
22,Mountain Faith,1,Mountain Faith Pop Series,2015-08-21,0.759,0.357,7,-12.313,1,0.0446,0.748,0.0,0.0796,0.89,120.958,87453,2015,8,21
Pinball Wizard,The HillBenders,1,Tommy: A Bluegrass Opry,2015-06-02,0.548,0.538,2,-7.395,1,0.0438,0.82,9.63e-05,0.0878,0.258,130.099,223973,2015,6,2
