track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,release_month,release_day,key_name,duration_min,duration_sec
Magnet And Steel (Re-Recorded),Walter Eagan,0,70s Classics,2007-05-01,0.775,0.39,1,-11.909,0,0.0303,0.655,4.64e-05,0.0948,0.554,114.04,209027,2007,5,1,C#/Db,3.4837833333333332,209.027
Nos Llaman Malandros,Berbal La 4 Verde,0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",2016-10-18,0.802,0.692,11,-6.722,0,0.236,0.209,0.0,0.0865,0.879,170.05,417254,2016,10,18,B,6.954233333333334,417.254
Roll the Bass,Major Lazer,0,Peace Is The Mission,2015-06-01,0.573,0.941,1,-3.593,0,0.0483,0.0254,0.000291,0.182,0.624,150.045,226000,2015,6,1,C#/Db,3.7666666666666666,226.0
Aquí en la Calle,Berbal La 4 Verde,0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",2016-10-18,0.7,0.685,7,-7.177,1,0.0588,0.203,0.0,0.182,0.484,80.0,158694,2016,10,18,G,2.6449,158.694
Dejale Caer To Peso,Yomo,0,Sangre Nueva Special Edition,2006-01-01,0.864,0.721,3,-7.994,0,0.183,0.185,0.0,0.0623,0.762,96.026,250093,2006,1,1,D#/Eb,4.168216666666667,250.093
Broken Heart,Red Flag,0,80's: Mullets & Synths,2017-02-11,0.643,0.648,1,-13.072,1,0.039,0.00148,0.000193,0.119,0.661,120.207,243733,2017,2,11,C#/Db,4.062216666666667,243.733
Web Cam,Farruko,0,The Ones,2015-08-28,0.746,0.705,7,-7.085,1,0.0504,0.21,0.0,0.383,0.542,80.989,206639,2015,8,28,G,3.4439833333333336,206.639
Love Yuh Everything,Alkaline,0,Love Yuh Everything - Single,2015-05-05,0.746,0.733,6,-6.376,0,0.124,0.378,0.0,0.124,0.539,100.168,165026,2015,5,5,F#/Gb,2.7504333333333335,165.026
Ay Amor - Reggaeton,Hector & Tito,0,La Historia Live,2003-01-01,0.576,0.783,9,-4.607,1,0.0792,0.195,1.42e-05,0.106,0.634,89.879,234773,2003,1,1,A,3.9128833333333333,234.773
Iggy SZN,Iggy Azalea,0,Iggy SZN,2014-10-20,0.953,0.736,1,-4.784,0,0.278,0.00502,8.01e-05,0.069,0.369,105.025,200854,2014,10,20,C#/Db,3.347566666666667,200.854
Mutant Brain,Sam Spiegel,0,Mutant Brain,2016-08-26,0.706,0.947,1,-4.654,1,0.182,0.0176,0.598,0.0529,0.298,99.976,202933,2016,8,26,C#/Db,3.3822166666666664,202.933
Morena - Re-Mix,Hector & Tito,0,La Historia Live,2003-01-01,0.811,0.75,4,-5.338,0,0.0591,0.204,0.0,0.0875,0.742,93.991,158373,2003,1,1,E,2.63955,158.373
Hold You,Rio Diege,0,Tears,2009-02-24,0.624,0.278,5,-12.672,1,0.0491,0.691,0.00176,0.0908,0.389,152.656,280680,2009,2,24,F,4.678,280.68
Dancing With Tears In My Eyes (Short Cut),Tallak,0,Freestyle 80's Vol.2,2005-10-14,0.628,0.924,11,-5.558,0,0.0354,0.0072,2.99e-05,0.0715,0.592,132.979,240000,2005,10,14,B,4.0,240.0
Every Little Step - With Rap,Bobby Brown,0,Don't Be Cruel (Expanded),1988-06-20,0.628,0.828,1,-7.993,1,0.0518,0.00446,1.48e-05,0.0908,0.748,97.926,252000,1988,6,20,C#/Db,4.2,252.0
Hey D.J.,Lighter Shade Of Brown,0,Mi Vida Loca (Original Motion Picture Soundtrack),1994-01-01,0.737,0.935,6,-7.319,1,0.081,0.0196,0.000229,0.0391,0.656,99.962,240467,1994,1,1,F#/Gb,4.007783333333333,240.467
Little Lion Man - Live,Mumford & Sons,0,Spotify Sessions (Live),2013-01-01,0.256,0.643,5,-8.525,1,0.0337,0.339,0.00343,0.707,0.253,130.48,277293,2013,1,1,F,4.62155,277.293
I Will Wait - Live,Mumford & Sons,0,Spotify Sessions (Live),2013-01-01,0.293,0.731,0,-7.697,1,0.042,0.123,0.22,0.982,0.17,131.853,289187,2013,1,1,C,4.8197833333333335,289.187
Hurricane - Unplugged,Thirty Seconds To Mars,0,Thirty Seconds To Mars Unplugged,2011-08-19,0.228,0.329,9,-10.295,0,0.0595,0.651,0.0,0.968,0.142,79.349,261493,2011,8,19,A,4.358216666666666,261.493
Message In A Bottle - Live,Thirty Seconds To Mars,0,AOL Sessions Under Cover,2007-03-13,0.539,0.383,1,-8.164,0,0.146,0.685,0.0,0.11,0.485,168.711,185555,2007,3,13,C#/Db,3.0925833333333332,185.555
The Kill - Live,Thirty Seconds To Mars,0,AOL Sessions Under Cover,2007-03-13,0.466,0.307,2,-11.126,0,0.0419,0.685,2.29e-06,0.106,0.214,129.171,234852,2007,3,13,D,3.9142,234.852
Alv la Policia,Remik Gonzalez,0,Rolando Hits,2016-11-25,0.777,0.654,3,-6.517,0,0.101,0.028,0.0,0.212,0.942,78.006,201627,2016,11,25,D#/Eb,3.36045,201.627
My Ex-Girlfriend,Tony! Toni! Toné!,0,Sons Of Soul,1993-01-01,0.82,0.646,7,-9.882,1,0.0444,0.0815,0.00626,0.0831,0.874,110.786,292507,1993,1,1,G,4.875116666666667,292.507
El Rio/Santa Lucía - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.317,0.716,5,-10.762,1,0.0436,0.0867,1.04e-06,0.954,0.572,85.057,237413,2005,1,1,F,3.9568833333333333,237.413
La Ciudad De Neon - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.557,0.966,6,-8.704,1,0.0639,0.0121,3.95e-06,0.435,0.613,132.038,235093,2005,1,1,F#/Gb,3.9182166666666665,235.093
The Middle - Acoustic Version,Jimmy Eat World,0,Bleed American (Deluxe Edition),2001-09-05,0.787,0.316,2,-7.556,1,0.0388,0.365,0.0,0.0845,0.738,147.521,190640,2001,9,5,D,3.177333333333333,190.64
Kings And Queens - Unplugged,Thirty Seconds To Mars,0,Thirty Seconds To Mars Unplugged,2011-08-19,0.232,0.396,2,-8.247,1,0.0302,0.33,0.0,0.673,0.194,147.207,374667,2011,8,19,D,6.24445,374.667
Power Up,"Noke D, D-Gotti, D-Reck, Tyte Eyes & Mike D",0,Hitlist Vol. 3,2004-01-01,0.909,0.783,1,-6.816,1,0.297,0.00676,0.0,0.0846,0.902,88.61,242120,2004,1,1,C#/Db,4.035333333333333,242.12
Choleros,TREN LOKOTE,0,Choleros,2017-03-22,0.783,0.714,6,-13.514,0,0.393,0.121,3.07e-05,0.369,0.762,79.982,202060,2017,3,22,F#/Gb,3.3676666666666666,202.06
Luna Roja,Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.348,0.661,4,-8.402,1,0.0286,0.00496,0.194,0.718,0.142,92.95,336240,1997,12,16,E,5.604,336.24
Planeador,Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.175,0.356,7,-10.809,1,0.0351,0.0934,0.491,0.66,0.173,128.706,265893,1997,12,16,G,4.43155,265.893
Disco Eterno,Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.481,0.755,0,-10.434,1,0.0363,0.0117,0.546,0.99,0.356,150.143,455933,1997,12,16,C,7.598883333333333,455.933
Want,Angus Maude,0,Apricity,2017-09-22,0.449,0.115,9,-10.706,0,0.0507,0.93,0.0,0.108,0.19,165.952,190680,2017,9,22,A,3.178,190.68
Got Me Waiting,Heavy D & The Boyz,0,Nuttin' But Love,1994-05-25,0.781,0.293,11,-15.968,0,0.32,0.0151,5.36e-05,0.142,0.532,90.212,271467,1994,5,25,B,4.52445,271.467
Crush Culture,Conan Gray,0,Crush Culture,2018-10-26,0.631,0.772,0,-5.36,1,0.0649,0.131,0.0,0.126,0.439,89.996,204133,2018,10,26,C,3.402216666666667,204.133
Enjoy the Ride,Illa J,0,Enjoy the Ride,2018-11-16,0.697,0.706,0,-4.279,1,0.0739,0.506,0.0,0.107,0.721,91.038,233736,2018,11,16,C,3.8956,233.736
Big Daddy,Heavy D & The Boyz,0,Heavy Hitz (Remastered),2000-09-12,0.841,0.577,10,-7.525,0,0.41,0.101,0.0,0.0659,0.64,89.389,234000,2000,9,12,A#/Bb,3.9,234.0
Otro Dia - Mastiksoul Album Mix,Gregor Salto,0,Latin Village 2014,2014-08-01,0.865,0.945,8,-4.676,1,0.0616,0.172,0.00651,0.0765,0.872,128.0,241875,2014,8,1,G#/Ab,4.03125,241.875
Ituloy Mo Lang,Siakol,0,Siakol Tropa,2010-08-04,0.377,0.737,9,-5.414,1,0.0317,0.0199,2.69e-06,0.317,0.35,150.558,339905,2010,8,4,A,5.665083333333333,339.905
Idlip,Imago,0,"Probably Not, But Most Definitely",2001-06-19,0.467,0.458,7,-6.274,1,0.0263,0.305,0.0,0.155,0.288,52.017,170787,2001,6,19,G,2.84645,170.787
Linger - Acoustic Version,The Cranberries,0,Linger (Acoustic Version),2017-03-16,0.417,0.535,7,-8.619,1,0.0264,0.000384,0.000154,0.125,0.0774,92.069,295867,2017,3,16,G,4.931116666666667,295.867
Harsh Generation,Grendel,0,Harsh Generation,2007-12-03,0.497,0.99,11,-5.272,1,0.0631,0.00628,0.0,0.339,0.685,140.011,234987,2007,12,3,B,3.9164499999999998,234.987
When I'm Away,The Colourist,0,Will You Wait for Me,2015-07-31,0.625,0.744,1,-7.855,1,0.0351,0.0107,0.0,0.224,0.717,123.036,203658,2015,7,31,C#/Db,3.3943,203.658
De Música Ligera (Live),Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.324,0.858,7,-8.243,1,0.122,0.0219,0.0439,0.7,0.244,124.226,293107,1997,12,16,G,4.885116666666667,293.107
Memories,CHROM,0,Synthetic Movement,2012-03-30,0.597,0.969,1,-7.095,1,0.0329,0.009,0.75,0.173,0.815,138.01,318333,2012,3,30,C#/Db,5.30555,318.333
F.U.T.W.,JAY-Z,0,Magna Carta... Holy Grail,2013-07-10,0.544,0.646,1,-8.031,0,0.256,0.0311,0.0,0.217,0.35,88.021,242760,2013,7,10,C#/Db,4.046,242.76
241 (My Favorite Song),Rivermaya,0,Rivermaya Greatest Hits 2006 (The Ultimate Collection),2005-12-12,0.701,0.312,9,-7.707,1,0.0261,0.631,2.14e-06,0.11,0.166,130.159,272600,2005,12,12,A,4.543333333333334,272.6
Do They Know,Takuya Kuroda,0,Zigzagger,2016-10-07,0.744,0.439,7,-9.961,0,0.348,0.489,0.000351,0.0814,0.671,93.066,205120,2016,10,7,G,3.4186666666666667,205.12
Lieber sterben,Sündenklang,0,Tränenreich,2014-01-24,0.492,0.933,11,-6.568,0,0.12,0.194,0.0,0.1,0.27,150.013,224263,2014,1,24,B,3.7377166666666666,224.263
Дядя Билли,Nurminsky,0,Дядя Билли,2018-08-16,0.798,0.722,4,-4.799,0,0.103,0.596,0.0,0.236,0.686,75.031,194194,2018,8,16,E,3.2365666666666666,194.194
So Many Tears,2Pac,0,Me Against The World,1995-01-01,0.897,0.606,1,-7.605,1,0.178,0.0171,1.93e-05,0.0756,0.588,92.709,239227,1995,1,1,C#/Db,3.9871166666666666,239.227
Tentándome,Juan Magán,0,The King Is Back,2015-03-17,0.702,0.82,0,-4.904,0,0.0729,0.191,0.0,0.25,0.736,119.906,171627,2015,3,17,C,2.86045,171.627
Contigo,Juan Magán,0,Contigo,2015-01-19,0.503,0.905,8,-5.657,1,0.131,0.282,0.0,0.085,0.48,127.654,199160,2015,1,19,G#/Ab,3.3193333333333332,199.16
Fool for the Last Time,SRTW,0,Fool for the Last Time,2018-04-27,0.782,0.678,6,-5.341,0,0.0781,0.573,0.000182,0.422,0.41,117.033,211282,2018,4,27,F#/Gb,3.5213666666666668,211.282
The Soundgraphy,CASIOPEA,0,Asian Dreamer,2010-08-10,0.737,0.667,5,-12.49,1,0.0334,0.231,0.822,0.0406,0.72,111.988,228507,2010,8,10,F,3.80845,228.507
Stuntin' Like My Daddy,Birdman,0,10 Years Of Bling Vol. 2,2008-01-01,0.713,0.877,1,-6.65,1,0.0399,0.0101,0.0,0.0957,0.818,159.997,269200,2008,1,1,C#/Db,4.486666666666666,269.2
BLUE JUICE,gizmo,0,BLUE JUICE,2017-07-13,0.799,0.966,0,-4.586,1,0.366,0.089,0.0,0.658,0.864,139.967,137221,2017,7,13,C,2.2870166666666667,137.221
This Guy's In Love With You Pare,Chito Miranda,0,Pinoy Biggie Hits Rewind,2007-05-11,0.721,0.741,2,-6.04,1,0.0507,0.467,0.0,0.0712,0.958,120.009,196000,2007,5,11,D,3.2666666666666666,196.0
Брат за брата,Нагора,0,Брат за брата,2015-12-28,0.633,0.653,8,-5.822,1,0.371,0.644,0.0,0.0971,0.449,77.98,206688,2015,12,28,G#/Ab,3.4448,206.688
Deja (feat. Nejo Y Dalmata),J Alvarez,0,Lo Que No Puede Faltar En Tu Colección,2014-10-17,0.745,0.756,1,-5.446,1,0.141,0.238,0.0,0.363,0.736,81.016,276380,2014,10,17,C#/Db,4.606333333333334,276.38
Running From Lions,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,0.456,0.8,9,-7.018,1,0.0591,0.000745,0.0,0.317,0.517,176.912,180720,2008,5,20,A,3.012,180.72
Bailarina,J Alvarez,0,Lo Que No Puede Faltar En Tu Colección,2014-10-17,0.439,0.729,6,-5.957,0,0.0384,0.777,9.55e-06,0.141,0.739,89.82,227000,2014,10,17,F#/Gb,3.783333333333333,227.0
Dream On,Depeche Mode,0,Exciter,2001-05-14,0.813,0.56,10,-9.262,0,0.0409,0.262,0.00148,0.182,0.64,128.0,259867,2001,5,14,A#/Bb,4.331116666666667,259.867
Coronamos,Lito Kirino,0,Coronamos,2016-04-13,0.709,0.617,10,-6.847,0,0.216,0.0936,0.0741,0.795,0.423,141.815,199602,2016,4,13,A#/Bb,3.3267,199.602
Picasso Baby,JAY-Z,0,Magna Carta... Holy Grail,2013-07-10,0.562,0.738,5,-5.357,0,0.295,0.0176,6.22e-05,0.193,0.689,86.084,245787,2013,7,10,F,4.09645,245.787
Keep Me Hanging On (Short Cut),B.City Crew,0,Freestyle 80's Vol.2,2005-10-14,0.643,0.879,7,-5.829,0,0.0401,0.0342,0.0,0.107,0.658,129.983,245027,2005,10,14,G,4.083783333333333,245.027
Rockero De Noche - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.473,0.896,10,-9.685,1,0.0449,0.0125,0.0,0.793,0.783,95.689,70027,2005,1,1,A#/Bb,1.1671166666666666,70.027
Primavera 0,Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.231,0.855,0,-8.246,1,0.0431,9.37e-05,0.561,0.988,0.101,133.913,265333,1997,12,16,C,4.422216666666667,265.333
Don't Stop the Rock,Floor Bangas,0,Trinere & Friends Greatest Hits,2012-06-29,0.904,0.758,10,-8.849,1,0.123,0.0334,0.0,0.324,0.769,120.615,338093,2012,6,29,A#/Bb,5.634883333333334,338.093
Loco por Volverte a Ver,Chili Fernandez,0,"Amor, Familia y Respeto",2004-05-19,0.812,0.661,6,-8.139,0,0.0696,0.31,0.0,0.0925,0.912,87.023,225985,2004,5,19,F#/Gb,3.7664166666666667,225.985
Generacion Limite - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.34,0.943,9,-8.97,1,0.0851,0.0285,3.17e-05,0.952,0.291,185.577,236093,2005,1,1,A,3.934883333333333,236.093
Pieces,Hil St. Soul,0,Release,2009-10-05,0.646,0.564,7,-5.396,1,0.0832,0.00685,0.108,0.291,0.48,143.957,277667,2009,10,5,G,4.6277833333333325,277.667
Everyday,Jamiroquai,0,Travelling Without Moving,1996-09-09,0.689,0.321,11,-18.075,0,0.0343,0.406,0.583,0.0845,0.81,136.073,267400,1996,9,9,B,4.456666666666666,267.4
Nueva Ola (El Neon De Color Rosa) - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.321,0.919,5,-9.307,1,0.0902,0.0484,1.23e-06,0.97,0.438,184.073,173160,2005,1,1,F,2.886,173.16
Boogie in Zero Gravity - Extended Version,Black Strobe,0,Boogie In Zero Gravity,2012-07-16,0.777,0.703,11,-6.92,0,0.0569,0.0112,0.743,0.0765,0.975,123.006,406575,2012,7,16,B,6.77625,406.575
I Didn't Mean To Turn You On,Robert Palmer,0,Best Of Both Worlds: The Robert Palmer Anthology (1974-2001),2002-01-01,0.696,0.634,5,-11.172,0,0.0498,0.121,0.654,0.297,0.967,120.689,217467,2002,1,1,F,3.6244500000000004,217.467
Un Caballo Llamado Muerte - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.411,0.928,2,-9.91,1,0.0502,0.0097,0.000506,0.951,0.357,135.163,239160,2005,1,1,D,3.9859999999999998,239.16
The Lion Roars - Mayfield Version,Stephen Marley,0,"Revelation Pt. II: ""The Fruit of Life""",2016-07-22,0.598,0.807,0,-6.43,0,0.0811,0.187,0.0,0.183,0.928,83.029,243464,2016,7,22,C,4.057733333333333,243.464
Je Weet Et,Thc,0,Puur & Onversneden,2007-05-02,0.654,0.881,9,-5.557,0,0.355,0.212,1.54e-06,0.281,0.907,176.031,230468,2007,5,2,A,3.841133333333333,230.468
Schwanengesang,Xotox,0,Schwanengesang,2013-05-24,0.514,0.988,10,-4.911,0,0.0531,9.82e-05,0.191,0.074,0.399,120.038,203827,2013,5,24,A#/Bb,3.397116666666667,203.827
Gott noch nicht,Funker Vogt,0,Companion in Crime,2013-06-28,0.609,0.93,2,-6.088,1,0.0491,0.039,0.0264,0.0948,0.771,128.026,228013,2013,6,28,D,3.8002166666666666,228.013
Und wir tanzten (Ungeschickte Liebesbriefe),ASP,0,Per Aspera Ad Aspera - Anthologie,2014-09-26,0.551,0.573,9,-9.339,1,0.0605,0.0373,0.538,0.131,0.299,170.084,306187,2014,9,26,A,5.103116666666667,306.187
Cae El Sol,Soda Stereo,0,El Ultimo Concierto B,1997-12-16,0.472,0.687,4,-9.087,0,0.0285,0.000306,0.032,0.617,0.245,98.048,290600,1997,12,16,E,4.843333333333334,290.6
Seelenschmerz,Blutengel,0,Seelenschmerz,2001-09-20,0.527,0.994,0,-2.88,1,0.0396,0.027,0.298,0.12,0.828,133.969,333013,2001,9,20,C,5.550216666666667,333.013
Immortal - Edited Version,Kid Cudi,0,Immortal,2013-03-14,0.583,0.914,0,-2.295,1,0.158,0.155,1.43e-05,0.389,0.556,84.968,302507,2013,3,14,C,5.041783333333333,302.507
The Format,AZ,0,The Format (Special Edition),2006-11-07,0.644,0.808,9,-4.765,0,0.276,0.151,0.0105,0.0687,0.819,96.473,183440,2006,11,7,A,3.0573333333333332,183.44
Strassen,Ascii.Disko,0,Ascii Disko,2003-12-17,0.687,0.627,8,-7.59,1,0.047,0.00568,0.14,0.113,0.0655,126.018,310347,2003,12,17,G#/Ab,5.1724499999999995,310.347
What's Up Fatlip,Fatlip,0,The Loneliest Punk,2005-09-18,0.791,0.646,8,-3.02,0,0.337,0.0941,0.0,0.113,0.513,169.935,202266,2005,9,18,G#/Ab,3.3710999999999998,202.266
Run To You,Code 64,0,Departure,2006-06-16,0.445,0.999,0,-5.627,1,0.0629,0.000383,0.218,0.0534,0.195,139.996,267747,2006,6,16,C,4.4624500000000005,267.747
A Tumba Abierta - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.495,0.946,9,-8.804,1,0.0613,0.022,0.0,0.835,0.417,111.666,205347,2005,1,1,A,3.42245,205.347
Kind von Traurigkeit,Unzucht,0,Rosenkreuzer,2013-10-04,0.654,0.794,2,-5.797,0,0.0378,0.00749,0.0134,0.0864,0.335,109.989,268467,2013,10,4,D,4.47445,268.467
Money Can't Buy You Love - Mo' Money/Soundtrack Version,Ralph Tresvant,0,Gold,2005-01-01,0.675,0.957,5,-5.358,0,0.0519,0.331,0.00434,0.35,0.798,108.142,361173,2005,1,1,F,6.01955,361.173
Buscando La Luz - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.404,0.515,5,-11.915,1,0.039,0.0978,0.0,0.489,0.497,121.176,122413,2005,1,1,F,2.040216666666667,122.413
Me Enamora - MTV Unplugged,Juanes,0,Tr3s Presents Juanes MTV Unplugged,2012-01-01,0.474,0.847,2,-6.102,1,0.124,0.0508,0.0,0.966,0.535,188.206,200227,2012,1,1,D,3.3371166666666667,200.227
Volverte A Ver - MTV Unplugged,Juanes,0,Tr3s Presents Juanes MTV Unplugged,2012-01-01,0.393,0.311,5,-10.275,1,0.0344,0.922,0.0,0.855,0.384,132.38,269360,2012,1,1,F,4.489333333333334,269.36
Nada Valgo Sin Tu Amor - MTV Unplugged,Juanes,0,Tr3s Presents Juanes MTV Unplugged,2012-01-01,0.492,0.712,0,-7.01,1,0.0426,0.231,0.0,0.942,0.342,145.946,224600,2012,1,1,C,3.743333333333333,224.6
De Formule,De Jeugd Van Tegenwoordig,0,De Formule,2013-01-01,0.728,0.775,0,-7.094,1,0.0999,0.00273,0.00125,0.0535,0.801,114.984,313638,2013,1,1,C,5.2273,313.638
Es Por Ti - MTV Unplugged,Juanes,0,Tr3s Presents Juanes MTV Unplugged,2012-01-01,0.56,0.532,4,-8.341,1,0.0411,0.656,0.0,0.706,0.265,120.161,295867,2012,1,1,E,4.931116666666667,295.867
Para Tu Amor - MTV Unplugged,Juanes,0,Tr3s Presents Juanes MTV Unplugged,2012-01-01,0.656,0.487,5,-10.515,0,0.0708,0.809,0.0,0.705,0.596,98.049,234360,2012,1,1,F,3.906,234.36
The Reason - Acoustic,Hoobastank,0,If I Were You (Int'l ECD Maxi),2006-01-01,0.555,0.346,4,-8.68,1,0.0266,0.219,0.0,0.103,0.151,107.18,233293,2006,1,1,E,3.8882166666666667,233.293
Beautiful,Moby,0,Hotel,2005-03-14,0.491,0.648,2,-6.389,1,0.0751,0.139,0.139,0.163,0.593,169.406,191907,2005,3,14,D,3.1984500000000002,191.907
La Feria Drogas y Muerte,Remik Gonzalez,0,High Con Class XIII,2017-05-17,0.844,0.629,6,-8.583,0,0.504,0.318,0.0,0.0941,0.861,80.027,250541,2017,5,17,F#/Gb,4.175683333333334,250.541
Thanks A Million,Jay Hardway,0,Thanks A Million,2017-09-04,0.662,0.81,9,-9.396,1,0.0316,0.0105,0.0733,0.166,0.455,120.01,216407,2017,9,4,A,3.6067833333333335,216.407
Poet With Soul - Extended,Def Jef,0,Just a Poet With Soul (Deluxe Version),2012-01-01,0.825,0.898,2,-9.706,0,0.0547,0.00148,0.00177,0.0854,0.815,117.893,351440,2012,1,1,D,5.857333333333333,351.44
Stardust,Lucas & Steve,0,Stardust,2017-09-22,0.578,0.963,8,-2.337,0,0.158,0.0254,1.13e-05,0.0604,0.509,126.075,175000,2017,9,22,G#/Ab,2.9166666666666665,175.0
Warmongers,Frozen Plasma,0,Emphasize,2006-11-22,0.519,0.963,2,-2.25,1,0.0323,0.000161,0.018,0.381,0.172,125.009,309011,2006,11,22,D,5.150183333333334,309.011
Amsterdam (AMF 2016 Anthem),Jay Hardway,0,Amsterdam (AMF 2016 Anthem),2016-10-28,0.555,0.843,9,-5.265,0,0.057,0.000754,0.812,0.121,0.217,128.079,162187,2016,10,28,A,2.703116666666667,162.187
Entre La Playa Ella Y Yo (feat. Vat 18k),Big Yamo,0,Entre La Playa Ella Y Yo (feat. Vato 18K),2012-02-07,0.752,0.855,8,-3.149,1,0.147,0.461,0.0,0.351,0.971,84.924,186361,2012,2,7,G#/Ab,3.1060166666666666,186.361
Wake Up - Radio Edit,Jay Hardway,0,Wake Up,2015-07-10,0.549,0.86,8,-5.622,0,0.061,0.0177,0.208,0.186,0.581,128.07,179183,2015,7,10,G#/Ab,2.9863833333333334,179.183
Origami - (Original Mix),Florian Picasso,0,Origami,2015-07-20,0.731,0.909,7,-5.935,0,0.054,0.00768,0.852,0.0661,0.437,127.991,262500,2015,7,20,G,4.375,262.5
GO - Showtek Edit,MAKJ,0,GO (Showtek Edit),2014-08-04,0.613,0.923,8,-5.131,1,0.0619,0.000441,0.874,0.0576,0.114,128.016,250915,2014,8,4,G#/Ab,4.181916666666667,250.915
Raveheart - Original Mix,DVBBS,0,Raveheart,2015-08-17,0.5,0.986,10,-2.197,1,0.322,0.00106,0.000115,0.283,0.24,127.972,210588,2015,8,17,A#/Bb,3.5098,210.588
Derp,Bassjackers,0,Derp,2014-04-28,0.648,0.973,6,-4.392,1,0.0872,0.000644,0.656,0.133,0.223,127.95,279375,2014,4,28,F#/Gb,4.65625,279.375
Show Me Your Love,Firebeatz,0,Show Me Your Love,2017-08-11,0.586,0.881,11,-4.015,0,0.0514,0.012,0.000207,0.571,0.154,125.999,177143,2017,8,11,B,2.952383333333333,177.143
Kinetic (Original Mix),Jay Eskar,0,Kinetic (Original Mix),2017-10-03,0.806,0.816,6,-4.974,0,0.0443,0.0108,0.244,0.601,0.351,126.015,240091,2017,10,3,F#/Gb,4.001516666666666,240.091
Backlash - Martin Garrix Edit,DubVision,0,Backlash (Martin Garrix Edit),2014-08-11,0.679,0.825,0,-6.059,0,0.0529,0.00702,0.00207,0.0658,0.313,126.986,376063,2014,8,11,C,6.267716666666667,376.063
Scio,Jay Hardway,0,Scio,2017-03-13,0.637,0.771,5,-4.616,1,0.0417,0.0001,0.554,0.563,0.0383,120.019,196004,2017,3,13,F,3.2667333333333333,196.004
Lust - Reggaeton Mix,Wayne Dreadski,0,Lust (Reggaeton Mix),2019-01-11,0.81,0.801,8,-7.246,0,0.0581,0.222,2.81e-05,0.183,0.931,100.02,172852,2019,1,11,G#/Ab,2.880866666666667,172.852
Te Mueres por Mi,Bacanos,0,Bacanos Only Hits,2013-05-29,0.724,0.777,9,-7.866,1,0.0425,0.0567,0.0,0.083,0.935,109.994,190893,2013,5,29,A,3.18155,190.893
El Besito,Pasabordo,0,Paso a Paso,2012-09-15,0.699,0.939,0,-4.229,1,0.139,0.265,0.0,0.0696,0.755,108.09,201307,2012,9,15,C,3.3551166666666665,201.307
Extraños En El Escaparate - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.307,0.923,10,-9.439,0,0.085,0.00255,0.00126,0.733,0.424,169.719,378573,2005,1,1,A#/Bb,6.30955,378.573
Hold It Down (feat. Micah Martin),Brooks,0,Hold It Down,2016-08-29,0.613,0.902,7,-4.407,1,0.0453,0.00065,0.00434,0.322,0.252,127.956,225117,2016,8,29,G,3.75195,225.117
Skyline,K-391,0,Skyline & Backyard Happiness,2015-03-18,0.567,0.493,6,-18.127,0,0.036,0.659,0.445,0.108,0.589,169.99,231562,2015,3,18,F#/Gb,3.859366666666667,231.562
Old School,Sikdope,0,Old School,2017-02-06,0.712,0.946,9,-2.37,1,0.0954,0.023,0.445,0.12,0.398,127.965,172500,2017,2,6,A,2.875,172.5
East Clintwood,Ostblockschlampen,0,East Clintwood,2016-02-05,0.611,0.947,2,-3.003,1,0.174,0.00932,0.737,0.1,0.0945,127.964,220430,2016,2,5,D,3.6738333333333335,220.43
Boomslang,Dualmind,0,Boomslang,2017-11-08,0.614,0.957,3,-4.417,1,0.0804,0.000725,0.0752,0.242,0.302,128.005,217500,2017,11,8,D#/Eb,3.625,217.5
Joyride,Bassjackers,0,Joyride,2017-03-20,0.723,0.784,2,-5.547,1,0.0334,0.0107,0.772,0.0791,0.369,128.027,211890,2017,3,20,D,3.5315,211.89
Rocanrol Bumerang - Live,Miguel Rios,0,Rock & Rios (Remastered),2005-01-01,0.528,0.893,8,-9.547,1,0.0343,0.00341,5.43e-06,0.911,0.687,90.176,176387,2005,1,1,G#/Ab,2.939783333333333,176.387
If Only I Could - Radio Edit,Brooks,0,If Only I Could,2016-01-29,0.635,0.923,3,-3.273,0,0.0505,0.00169,0.00393,0.208,0.159,128.032,261982,2016,1,29,D#/Eb,4.366366666666667,261.982
